pid	English	Chinese
662070	Lip Cheat Lip Liner - Hollywood Honey	魔法换颜唇线笔（色号：Hollywood Honey）
662067	Lip Cheat Lip Liner - Bad Romance	魔法换颜唇线笔（色号：Bad Romance）
497684	Lip Lustre Luxe Color-Lasting Lip Lacquer - Ibiza Night	绚烂花绽奢华持久唇彩（色号：Ibiza Night）
662071	Lip Cheat Lip Liner - Berry Naughty	魔法换颜唇线笔（色号：Berry Naughty）
455959	Lip Cheat Lip Liner - Pillow Talk	魔法换颜唇线笔（色号：Pillow Talk）
455961	Lip Cheat Lip Liner - Iconic Nude	魔法换颜唇线笔（色号：Iconic Nude）
484822	Lip Cheat Lip Liner - Kiss 'N' Tell	魔法换颜唇线笔（色号：Kiss 'N' Tell）
497680	Lip Brush	唇刷
484821	Lip Cheat Lip Liner - Savage Rose	魔法换颜唇线笔（色号：Savage Rose）
484826	Eye Smudger Brush	眼妆晕染刷
497681	Eye Liner Brush	眼线刷
497682	Eye Blender Brush	眼影晕染刷
497679	Foundation Brush	粉底刷
484825	Blusher Brush	腮红刷
484824	Bronzer Brush	古铜粉刷
460513	Powder & Sculpt Brush	粉妆修容两用刷
521611	Supermodel Body, 60ml	超模身体乳，60ml
664776	Magic Complexion Brush	神奇底妆刷
676837	Bar of Gold, 4.5g	纯金高光粉，4.5g
524268	Filmstar on The Go - Breakfast at Tiffanys	轻装荧幕女神彩妆盘（色号：Breakfast at Tiffanys）
503990	Beach Stick - Es Vedra	海滩度假唇颊两用膏（色号：Es Vedra）
524267	Filmstar On The Go - The Spy Who Loved Me	轻装荧幕女神彩妆盘（色号：The Spy Who Loved Me）
503991	Beach Stick - Moonbeach	海滩度假唇颊两用膏（色号：Moonbeach）
503988	Beach Stick - Ibiza	海滩度假唇颊两用膏（色号：Ibiza）
503989	Beach Stick - Las Salinas	海滩度假唇颊两用膏（色号：Las Salinas）
