pid	English	Chinese
904428	Enamored Hi-Shine Lip Lacquer - Boom 306 	一闪倾心唇釉（色号：306 Boom）
904397	New Nudes Sheer Gel Lipstick - Moody Margot 106	创新裸色啫喱唇膏（色号：106 Moody Margot）
904427	Enamored Hi-Shine Lip Lacquer - Hey You 330 	一闪倾心唇釉（色号：330 Hey You）
904424	Enamored Hi-Shine Lip Lacquer - Pink Flamingo 326	一闪倾心唇釉（色号：312 Pink Flamingo）
904421	Enamored Hi-Shine Lip Lacquer - Moonglow 314	一闪倾心唇釉（色号：Moonglow 314）
904422	Enamored Hi-Shine Lip Lacquer - Sugar Sugar 312	一闪倾心唇釉（色号：312 Sugar Sugar）
904410	Enamored Hi-Shine Nail Lacquer - Le Charm 112	一见倾心高亮指甲油（色号：Le Charm 112）
904408	Enamored Hi-Shine Nail Lacquer - Blacquer	一见倾心高亮指甲油（色号：Blacquer）
904412	Enamored Hi-Shine Nail Lacquer - Delphine 120	一闪倾心指甲油（色号：120 Delphine）
904433	Le Marc Liquid Lip Crème - Yours To Try 450	液态唇釉（色号：450 Yours To Try）
904409	Enamored Hi-Shine Nail Lacquer - Gatsby 110	一见倾心高亮指甲油（色号：Gatsby 110）
904432	Le Marc Liquid Lip Crème - Truth or Bare 454 	液态唇釉（色号：454 Truth or Bare）
904430	Le Marc Liquid Lip Crème - Shush Blush 456	液态唇釉（色号： 456 Shush Blush）
904429	Le Marc Liquid Lip Crème - Fawn Over Me 452	液态唇釉（色号：452 Fawn Over Me）
904431	Le Marc Liquid Lip Crème - Slow Burn 458	液态唇釉（色号：458 Slow Burn）
904439	(P)outliner Longwear Lip Pencil - Prim(Rose) 304	俏唇长效唇线笔（色号：304 Prim(Rose)）
904434	Le Marc Liquid Lip Crème - Hot Cocoa 460	液态唇釉（色号：460 Hot Cocoa）
904438	(P)outliner Longwear Lip Pencil - Honey(Bun) 302	俏唇长效唇线笔（色号：302 Honey(Bun)）
904440	(P)outliner Longwear Lip Pencil - Invisible 312	俏唇长效唇线笔（色号：312 Invisible）
904437	(P)outliner Longwear Lip Pencil - (Nude)ist 300	俏唇长效唇线笔（色号：300 (Nude)ist）
904443	(P)outliner Longwear Lip Pencil - Currant Mood 308	俏唇长效唇线笔（色号：308 Currant Mood）
904441	(P)outliner Longwear Lip Pencil - Oh Cocoa 310	俏唇长效唇线笔（色号：310 Oh Cocoa）
904384	Re(Marc)able Full Cover Foundation Concentrate - Beige Medium 34	非凡无瑕粉底精华（色号：34 Beige Medium）
904442	(P)outliner Longwear Lip Pencil - Slow Burn 306	俏唇长效唇线笔（色号：306 Slow Burn）
904382	Re(Marc)able Full Cover Foundation Concentrate - Beige Light 32	非凡无瑕粉底精华（色号：35 Beige Taupe）
904381	Re(Marc)able Full Cover Foundation Concentrate - Bisque Gold 29	非凡无瑕粉底精华（色号：29 Bisque Gold）
904378	Re(Marc)able Full Cover Foundation Concentrate - Bisque Medium 26	非凡无暇粉底精华（色号：Bisque Medium 26）
904377	Re(Marc)able Full Cover Foundation Concentrate - Bisque Light 22	非凡无暇粉底精华（色号：22 Bisque Light）
904376	Re(Marc)able Full Cover Foundation Concentrate - Ivory Medium 14	非凡无瑕粉底精华（色号：14 Ivory Medium）
904375	Re(Marc)able Full Cover Foundation Concentrate - Ivory 12	非凡无瑕粉底精华（色号：12 Ivory）
904389	Re(Marc)able Full Cover Foundation Concentrate - Golden Deep 46	非凡无瑕粉底精华（色号：46 Golden Deep）
904383	Re(Marc)able Full Cover Foundation Concentrate - Beige 33	非凡无瑕粉底精华（色号：33 Beige）
904380	Re(Marc)able Full Cover Foundation Concentrate - Bisque Taupe 28	非凡无瑕粉底精华（色号：Bisque Taupe 28）
904394	Re(Marc)able Full Cover Foundation Concentrate - Cocoa Medium 84	非凡无瑕粉底精华（色号：84 Cocoa Medium）
904393	Re(Marc)able Full Cover Foundation Concentrate - Cocoa Light 82	非凡无瑕粉底精华（色号：82 Cocoa Light）
904391	Re(Marc)able Full Cover Foundation Concentrate - Honey Medium 54	非凡无瑕粉底精华（色号：54 Honey Medium）
904390	Re(Marc)able Full Cover Foundation Concentrate - Honey Light 52	非凡无瑕粉底精华（色号：52 Honey Light）
904512	Highliner Matte Gel Eye Crayon - Earth(quake) 41	哑光亮彩眼线胶笔（色号：Earth(quake) 41）
904388	Re(Marc)able Full Cover Foundation Concentrate - Golden Medium 44	非凡无瑕粉底精华（色号：44 Golden Medium）
904523	Highliner Matte Gel Eye Crayon - Pink of Me 59	哑光亮彩眼线胶笔（色号：59 Pink of Me）
904522	Highliner Matte Gel Eye Crayon - Deja Blue 57	哑光亮彩眼线胶笔（色号：Deja Blue 57）
904515	Highliner Matte Gel Eye Crayon - Grape(vine) 63	哑光亮彩眼线胶笔（色号：Grape(vine) 63）
904514	Highliner Matte Gel Eye Crayon - (Iron)y 45	哑光亮彩眼线胶笔（色号：(Iron)y 45）
