pid	English	Chinese
840308	Terryfic Oud Eau de Parfum, 100ml	Terryfic Oud 香水，100ml
614766	Eyebrow Mascara Tint Brush Fix-Up Gel - Medium Ash 2	修复染眉胶（色号：2 Medium Ash）
707134	Cellularose® Liftessence® Global Serum, 30ml	野生白玫瑰提升精华，30ml
549874	Terrybly Densiliss Blush - Platonic Blonde 1	活肌透亮腮红（色号：1 Platonic Blonde）
824246	Rouge-Expert Click Stick Hybrid Lipstick - Naked Nectar 12	红唇专家按压式唇膏笔（色号：12 Naked Nectar）
449210	Ombre Blackstar 	闪耀星眸锁色膏状眼影笔（色号：04 Bronze Moon）
733026	Ombre Blackstar 	闪耀星眸锁色膏状眼影笔（色号：17 Bubble Glow）
614750	Hyaluronic Sheer Nude - Innocent Kiss 2	透明质酸薄透裸色唇膏（色号：2 Innocent Kiss）
840309	Terryfic Oud Eau de Toilette, 100ml	Terryfic Oud 淡香水，100ml
733024	Baume De Rose Nutri-Couleur - Mauve Moon	玫瑰幻彩润唇霜（色号：Mauve Moon）
449213	Hyaluronic Hydra-Powder	透明质酸水润散粉
549876	Terrybly Densiliss Blush - 4 Nude Dance	高效嫩肤腮红（色号：4 Nude Dance）
754363	Line Designer - Black Ink 1	眼线液（色号：1 Black Ink）
824241	Rouge-Expert Click Stick Hybrid Lipstick - Bloom Nude 2	红唇专家按压式唇膏笔（色号：2 Bloom Nude）
824244	Rouge-Expert Click Stick Hybrid Lipstick - Flower Attitude 8	红唇专家按压式唇膏笔（色号：8 Flower Attitude）
754361	Sun Designer Palette - Tan and Flash Cruise 1	日光定制彩妆盘（色号：1 Tan and Flash Cruise）
549877	Ombre Blackstar 	闪耀星眸锁色膏状眼影笔（色号：05 Misty Rock）
754369	Hyaluronic Sheer Rouge - Zest Shot 17 	透明质酸薄透裸色唇膏（色号：17 Zest Shot）
733027	Crayon Khol Terrybly - White Wish 16	晶碳防水眼线笔（色号：White Wish 16）
840310	Terryfic Oud Extrême Extrait de Parfum, 100ml 	Terryfic Oud Extrême 香精，100ml
754356	Micellar Water Cleanser, 150ml	清新无痕卸妆水，150ml
549872	Rouge Terrybly - Guilty Nude 401	光彩丰润唇膏（色号：401 Guilty Nude）
614757	Hyaluronic Sheer Rouge - Princess In Rose 4	透明质酸薄透红唇唇膏（色号：4 Princess In Rose）
681273	Stencil Foundation Brush	凹面粉底刷
549869	Rouge Terrybly - 103 Plumping Nude	光彩丰润唇膏（色号：103 Plumping Nude）
449207	Hyaluronic Sheer Rouge - Nudissimo 1	透明质酸薄透裸色唇膏（色号：1 Nudissimo）
681266	Light-Expert Illuminating Flawless Foundation Brush - Rosy Light 1, 19.5ml	专业亮肌无瑕带刷粉底，19.5ml（色号：1 Rosy Light）
527439	Baume De Rose Nutri-Couleur - Rosy Babe	玫瑰幻彩润唇霜（色号：Rosy Babe）
681278	Gold Baume de Rose Trio Deluxe	Gold 系列玫瑰润唇霜奢华三件套
754359	Terrybly Densiliss® Sun Glow - Sun Nude 2, 30ml	Terrybly Densiliss® 日光之吻精华饰色乳，30ml（色号：2 Sun Nude）
754360	Terrybly Densiliss® Sun Glow - Sun Bronze 3, 30ml	Terrybly Densiliss® 日光之吻精华饰色乳，30ml（色号：3 Sun Bronze）

707138	Cellularose® Liftessence® Oil Elixir, 30ml	Cellularose® Liftessence® 野生白玫瑰提升精华油，30ml
733028	Mascara Terrybly - Green Galaxy 9	华丽增生睫毛膏(色号：Green Galaxy 9）
614763	Crayon Sourcils Terrybly Eyebrow Pencil - 1 Basic Nude	丝绒粉彩塑眉笔（色号：1 Basic Nude）
614771	Eye Designer Palette - Smoky Nude 1	设计师定制十色眼影盘（色号：1 Smoky Nude）
614754	Hydradiance Serum, 30ml	水润焕采精华液，30ml
754358	Terrybly Densiliss® Sun Glow - Sun Fair 1, 30ml	日光之吻精华饰色乳，30ml（色号：1 Sun Fair）
614747	Cellularose® Blush Glacé - Frozen Petal 3	野生白玫瑰冰润腮红膏（色号：3 Frozen Petal)
681268	Light-Expert Illuminating Flawless Foundation Brush - Rosy Beige 4, 19.5ml	专业亮肌无瑕带刷粉底，19.5ml（色号：4 Rosy Beige）
614752	Hyaluronic Sheer Nude - Sheer Glow 4	透明质酸薄透裸色唇膏（色号：4 Sheer Glow）
614767	Eyebrow Mascara Tint Brush Fix-Up Gel - 4 Dark Brown	修复染眉胶（色号：4 Dark Brown）
614756	Hydradiance Mask, 100g 	水润焕采面膜，100ml
598423	Cellularose® Moisturizing CC Cream - Nude 1, 40g	Cellularose® 野生白玫瑰盈润 CC 霜，40g（色号：1 Nude）
681274	Tool Expert Sponge Foundation Brush	专业海绵粉底刷
681270	Light-Expert Illuminating Flawless Foundation Brush - Golden Sand 10, 19.5ml	专业亮肌无瑕带刷粉底，19.5ml（色号：10 Golden Sand）
527441	Baume De Rose Nutri-Couleur - Cherry Bomb	玫瑰幻彩润唇霜（色号：Cherry Bomb）
754367	Line Designer - Ocean Vibes 5	眼线笔（色号：5 Ocean Vibes）
614773	Eye Base Prime To Fix - Nude 1	眼部修护打底霜（色号：1 Nude）
449208	Hyaluronic Sheer Rouge - Dare to Bare 9	透明质酸薄透红唇唇膏（色号：9 Dare to Bare）
