pid	English	Chinese
947426	Exfoliating Instant Facial, 50ml	去角质洁颜霜，50ml
947425	Luminous Melting Cleanser, 100ml	亮颜卸妆乳，100ml
947427	Revitalizing Day Moisturizer, 50ml	赋活日霜，50ml
947431	Edition 02 - Shiso Eau de Parfum, 50ml	Edition 02 紫苏香水，50ml
947430	Enriching Face Oil, 30ml	盈养面部精油，30ml
947424	Discovery Set	探索护肤套装
947428	Replenishing Night Cream, 50ml	柔润保湿晚霜，50ml
947432	Edition 02 Shiso scented candle, 300g	Edition 02 Shiso 香薰蜡烛，300g
947429	Perfecting Eye Cream, 15ml	至臻眼霜，15ml
