pid	English	Chinese
491920	Grandiose Hair Plumping Mousse, 175ml	华丽秀发丰盈摩丝，175ml
337700	Shampoo for Beautiful Color, 250ml	锁色洗发露，250ml
681782	Imperial Blowout Transformative Styling Crème, 150ml	皇家吹干造型乳液，150ml
774603	Star Glow Styling Wax, 75ml	星光灿烂造型发蜡，75ml
557057	Volumista Mist for Volume, 175ml	丰盈亮泽造型喷雾，175ml
491919	Côte d'Azur Hair Refresher, 80ml	蓝色海岸护发喷雾，80ml
633081	Cleansing Crème for Moisture and Control, 250ml	滋润柔顺洁发乳，250ml
337707	Maximista Thickening Spray, 200ml	Maximista 致密丰盈喷雾，200 ml
774599	Gold Lust Repair & Restore Conditioner, 1000ml	黄金修复护发素，1000ml
803007	Lip Lust Crème Lipstick - The Violet	诱滑唇膏（色号：The Violet）
591267	Travel-Sized Gold Lust Repair & Restore Shampoo, 50ml	旅行装黄金修复洗发露，50ml
713738	Côte d'Azur Luminous Hair & Body Oil, 100ml	Côte d'Azur 莹亮护发美肤精油，100ml
491915	Conditioner for Magnificent Volume, 200ml	华丽丰盈护发素，200ml
774601	AirStyle Flexible Finish Cream, 50ml 	空气感定型乳，50ml
633082	Curl Control Silkening Crème, 150ml 	告别毛躁丝滑护理乳，150ml
557055	Masque for Beautiful Color, 175ml	锁色发膜，175ml
557062	Travel-Sized Imperméable Anti-Humidity Spray, 75ml	无懈可击防湿气喷雾，75ml
557058	Eau de Parfum - Silver Pearl, 50ml	Silver Pearl 香水，50ml
337702	Oribe Shampoo for Brilliance and Shine 250ml	亮泽洗发露，250ml
713732	Airbrush Root Touch-Up Spray - Platinum, 30ml	染后免洗发根补色喷雾，30ml（色号：Platinum）
491918	Supershine Light Moisturizing Cream, 150ml	超闪亮轻盈润发乳，150ml
557054	Balm d'Or Heat Styling Shield, 100ml	Balm d'Or 热定型防护乳，100ml
337709	Imperméable Anti-Humidity Spray, 200ml	Imperméable 防潮湿定型喷雾，200ml
633083	Run-Through Detangling Primer, 175ml	柔丝顺发造型前喷雾，175ml
337708	Aprés Beach Wave and Shine Spray, 300ml	Aprés Beach 丰卷亮发喷雾，300ml
337703	Conditioner for Brilliance & Shine, 200ml	亮泽护发素，200ml
450360	Shampoo for Beautiful Color, Large 1L	锁色洗发露，大瓶装 1L
557056	Eau De Parfum - Côte d'Azur, 50ml	Côte d'Azur 香水，50ml
337706	Gel Sérum Radiance, Magic and Hold, 150ml	魔法造型护发啫喱，150ml
444050	Signature Shampoo, Large 1L	大号经典洗发露，1L 
337705	Crème for Style, 150ml	秀发造型霜，150ml
591269	Airbrush Root Touch-Up Spray - Black, 30ml	染后免洗发根补色喷雾 （黑色，30ml）
557052	Gold Lust Transformative Masque, 150ml	黄金焕彩发膜，150ml
804395	Beautiful Color Travel Collection	锁色系列旅行套装
803001	Gold Envy Luminous Face Mask, 50ml	黄金莹亮面膜，50ml
